account_id,customer_id,product_type,product_name,currency_code,current_balance,account_status,created_at
b569cd89-7685-4d8a-ab22-853ad6e9d5da,c4ee3232-f0c9-4ccb-bf0c-48bef5780bfc,Mortgage,Mortgage Account,USD,-144560,dormant,2026-02-20T10:56:27.100Z
21c26566-cfe9-4a5e-93cb-e0b3560b2122,c4ee3232-f0c9-4ccb-bf0c-48bef5780bfc,Mortgage,Mortgage Account,USD,-430571,dormant,2026-02-20T10:56:27.100Z
a884fe28-1fc7-4bc5-8235-17bf2718a683,09967fc5-bda8-4b02-8210-6d38eb740925,Savings,Savings Account,USD,25004,dormant,2026-02-20T10:56:27.100Z
544fff04-8554-4e8f-86e6-2cc9e0796d94,c6a45163-9e36-464b-a291-13b687adbad9,Mortgage,Mortgage Account,USD,-159498,dormant,2026-02-20T10:56:27.100Z
5038d293-00d1-48a9-b4d4-9c9a1a56301d,c6a45163-9e36-464b-a291-13b687adbad9,Investment,Investment Account,USD,12156,active,2026-02-20T10:56:27.100Z
ae52f82c-95a2-4f8c-8fd3-584dec5345cf,c6a45163-9e36-464b-a291-13b687adbad9,Checking,Checking Account,USD,7251,active,2026-02-20T10:56:27.100Z
769865f3-99ac-454a-919c-9951a0e018eb,c6a45163-9e36-464b-a291-13b687adbad9,Credit Card,Credit Card Account,USD,-221726,active,2026-02-20T10:56:27.100Z
0539261f-c4cf-49aa-84f0-470b991d4492,f3355f28-2b37-43b8-a80a-ea268737fe05,Mortgage,Mortgage Account,USD,-456215,dormant,2026-02-20T10:56:27.100Z
6c8ffe64-d0e2-442a-9997-8862066f41b6,298acadb-ef5f-4762-b8b9-bebc3b9bf53c,Mortgage,Mortgage Account,USD,-232065,active,2026-02-20T10:56:27.100Z
d46d85dd-8aab-419e-acb8-69d4f3dd1dbc,298acadb-ef5f-4762-b8b9-bebc3b9bf53c,Savings,Savings Account,USD,10486,active,2026-02-20T10:56:27.100Z
d099a9b2-c760-40c1-a378-73511b97e5fb,298acadb-ef5f-4762-b8b9-bebc3b9bf53c,Investment,Investment Account,USD,44921,dormant,2026-02-20T10:56:27.100Z
de6fdd25-c8d7-4c2c-b86c-a98c6c17b230,298acadb-ef5f-4762-b8b9-bebc3b9bf53c,Savings,Savings Account,USD,20808,active,2026-02-20T10:56:27.100Z
176457bf-40c8-4152-9f8d-aea225246ebc,f589b172-67ad-473e-b593-726ec8457bae,Mortgage,Mortgage Account,USD,-379321,dormant,2026-02-20T10:56:27.100Z
14979e03-d89d-4430-ba34-96a169fd78d0,f589b172-67ad-473e-b593-726ec8457bae,Savings,Savings Account,USD,1877,active,2026-02-20T10:56:27.100Z
b746bda5-1040-40f5-b11b-3625640ada4b,5987c40e-bc31-481e-9f81-9df76eda20ba,Investment,Investment Account,USD,18840,dormant,2026-02-20T10:56:27.100Z
8fb4a30c-c593-410f-b34f-711068085232,fd7d39b3-026e-4346-9668-ee16ab945581,Credit Card,Credit Card Account,USD,-124491,dormant,2026-02-20T10:56:27.100Z
f4236817-f035-4e15-a966-61ff2f419d71,fd7d39b3-026e-4346-9668-ee16ab945581,Credit Card,Credit Card Account,USD,-150875,dormant,2026-02-20T10:56:27.100Z
92d3888c-8dcc-42b7-a152-acc629d4fc28,fd7d39b3-026e-4346-9668-ee16ab945581,Investment,Investment Account,USD,4287179,active,2026-02-20T10:56:27.100Z
f0228deb-9fca-4454-9814-b09c70c1988f,bf67aa8e-a8f7-4549-899b-e63934cbaff0,Investment,Investment Account,USD,11584,active,2026-02-20T10:56:27.100Z
8d12dbe2-83b2-4786-97a7-5441b398a341,bf67aa8e-a8f7-4549-899b-e63934cbaff0,Checking,Checking Account,USD,12386,dormant,2026-02-20T10:56:27.100Z
a771eef3-dfc3-4d56-a0aa-c2ffac72168e,bf67aa8e-a8f7-4549-899b-e63934cbaff0,Credit Card,Credit Card Account,USD,-149139,active,2026-02-20T10:56:27.100Z
3605e648-2c5e-463b-8aea-88b0187636b3,bf67aa8e-a8f7-4549-899b-e63934cbaff0,Savings,Savings Account,USD,10983,dormant,2026-02-20T10:56:27.100Z
0c240b91-7eea-4759-97fe-4e8d5a283e93,0dd323e5-06ee-426e-a16c-16fb37015d1c,Credit Card,Credit Card Account,USD,-203826,active,2026-02-20T10:56:27.100Z
8a9b04f4-60f0-4272-9b71-4022a981d9ba,7691f8d4-dd28-4b1f-b170-99ed78c4e628,Credit Card,Credit Card Account,USD,-388687,dormant,2026-02-20T10:56:27.100Z
eb70e852-d10b-494c-8c3c-833887593782,c9417edb-9b2f-4a1b-8a25-6111aeedd704,Investment,Investment Account,USD,24764,dormant,2026-02-20T10:56:27.100Z
aca794ca-82f2-4ead-b227-561f4f509ae2,32e72073-9f37-401b-b8f2-5422990c6bfd,Checking,Checking Account,USD,2158759,dormant,2026-02-20T10:56:27.100Z
2ac99736-0e8a-4c3b-b37e-47214b34a7fc,32e72073-9f37-401b-b8f2-5422990c6bfd,Checking,Checking Account,USD,3067942,active,2026-02-20T10:56:27.100Z
1df729b6-368d-437e-8a7c-d6e25b558866,32e72073-9f37-401b-b8f2-5422990c6bfd,Checking,Checking Account,USD,1400297,dormant,2026-02-20T10:56:27.100Z
562d766c-9cbe-475d-bacd-9bd5276e8f9c,32e72073-9f37-401b-b8f2-5422990c6bfd,Savings,Savings Account,USD,313097,dormant,2026-02-20T10:56:27.100Z
329a65a2-0ee3-47b2-91be-8a4faa03d896,7a98cc43-dc1a-40e4-861a-937c7bc2c04d,Checking,Checking Account,USD,20773,dormant,2026-02-20T10:56:27.100Z
b747431a-4d86-44c6-8df9-1dce01ae259a,7a98cc43-dc1a-40e4-861a-937c7bc2c04d,Credit Card,Credit Card Account,USD,-226772,active,2026-02-20T10:56:27.100Z
d58242b6-5372-4c86-a050-4549b2f26dff,7a98cc43-dc1a-40e4-861a-937c7bc2c04d,Credit Card,Credit Card Account,USD,-462565,active,2026-02-20T10:56:27.100Z
756c5566-2e84-4254-a1ce-63667fc1a2bb,7a98cc43-dc1a-40e4-861a-937c7bc2c04d,Checking,Checking Account,USD,28832,dormant,2026-02-20T10:56:27.100Z
0015f963-3a74-4a2e-b89b-bafc163dc4e8,84284227-d06f-4524-a4ab-964d321f21a6,Credit Card,Credit Card Account,USD,-227214,active,2026-02-20T10:56:27.100Z
f31c52e2-5c37-45ea-a817-796d5daaeced,84284227-d06f-4524-a4ab-964d321f21a6,Checking,Checking Account,USD,4508,active,2026-02-20T10:56:27.100Z
6c83b47c-da4a-4779-856e-2daba2bfd83f,748b3a59-b463-4f40-b9be-e6c06265192e,Checking,Checking Account,USD,3135922,dormant,2026-02-20T10:56:27.100Z
9e6b8562-a83d-4a1a-852c-9ff115ea7a81,62a925e9-26bb-40c6-ac16-6bec006302c7,Mortgage,Mortgage Account,USD,-48323,dormant,2026-02-20T10:56:27.100Z
c4f71876-7345-4464-8511-5c48a8d10587,62a925e9-26bb-40c6-ac16-6bec006302c7,Investment,Investment Account,USD,34880,dormant,2026-02-20T10:56:27.100Z
43022bfd-a824-423e-a0a8-c16ade7953cc,62a925e9-26bb-40c6-ac16-6bec006302c7,Mortgage,Mortgage Account,USD,-457530,active,2026-02-20T10:56:27.100Z
6311be47-a415-4e12-a92f-2d013cb3411a,62a925e9-26bb-40c6-ac16-6bec006302c7,Mortgage,Mortgage Account,USD,-43087,active,2026-02-20T10:56:27.100Z
4171457e-af2f-4704-8902-7c48ccbdc487,85c3226e-6baf-4bbe-b5ea-c1a4cb7b28a0,Mortgage,Mortgage Account,USD,-231170,dormant,2026-02-20T10:56:27.100Z
b9885c43-95cf-4f9b-8d92-a42994bc0f93,85c3226e-6baf-4bbe-b5ea-c1a4cb7b28a0,Savings,Savings Account,USD,6461,active,2026-02-20T10:56:27.100Z
54c9b491-4b40-489f-a9c9-401d49cb7e8e,85c3226e-6baf-4bbe-b5ea-c1a4cb7b28a0,Mortgage,Mortgage Account,USD,-442116,dormant,2026-02-20T10:56:27.100Z
f7f3b522-9b15-4c77-bc3a-f08f11165fa3,85c3226e-6baf-4bbe-b5ea-c1a4cb7b28a0,Checking,Checking Account,USD,16130,active,2026-02-20T10:56:27.100Z
d4c2f3f2-c971-4e1d-bfdb-b04a33518289,53a8c45a-d6e1-42ef-ab13-a9ac072ebb10,Savings,Savings Account,USD,2865419,active,2026-02-20T10:56:27.100Z
5235c692-4747-4855-a850-e99bbf06490e,53a8c45a-d6e1-42ef-ab13-a9ac072ebb10,Credit Card,Credit Card Account,USD,-315358,active,2026-02-20T10:56:27.100Z
7bfe048d-24bc-4243-98e3-bb4fd7f79d84,07b8dc2b-40c3-40ec-bd54-c6bc9c8cb3c8,Investment,Investment Account,USD,23626,active,2026-02-20T10:56:27.100Z
b63ffc01-9322-48a4-b712-bd787661e4f2,0706a77e-9dbe-4558-9550-5bcf1486d33b,Checking,Checking Account,USD,17731,active,2026-02-20T10:56:27.100Z
1fb8eac4-b8fa-4302-bc88-583607d3602c,0706a77e-9dbe-4558-9550-5bcf1486d33b,Mortgage,Mortgage Account,USD,-303388,dormant,2026-02-20T10:56:27.100Z
68e87b61-560f-42a6-ab0a-6a5ce87496ab,0706a77e-9dbe-4558-9550-5bcf1486d33b,Mortgage,Mortgage Account,USD,-415453,active,2026-02-20T10:56:27.100Z
b6ff30eb-b9eb-4f4b-9291-f01f3a9f723f,bc4d4a1a-9b49-439d-915d-4fdd53daf477,Credit Card,Credit Card Account,USD,-433564,active,2026-02-20T10:56:27.100Z
fa0589c8-c283-4f10-88fe-36f9da3ab6d2,16f89df1-2215-43df-93d7-a37edb3e8ef2,Mortgage,Mortgage Account,USD,-384833,active,2026-02-20T10:56:27.100Z
af0f5c6e-ca1e-409a-a9ff-b521683a3729,16f89df1-2215-43df-93d7-a37edb3e8ef2,Savings,Savings Account,USD,3397686,active,2026-02-20T10:56:27.100Z
88eb6db3-32df-4b61-814c-b3af2324f345,16f89df1-2215-43df-93d7-a37edb3e8ef2,Mortgage,Mortgage Account,USD,-466472,active,2026-02-20T10:56:27.100Z
3ae5c0de-1804-458e-a383-1eea17075946,16f89df1-2215-43df-93d7-a37edb3e8ef2,Mortgage,Mortgage Account,USD,-387051,dormant,2026-02-20T10:56:27.100Z
0d6615e3-48ba-452c-af4b-a835d71d9cc1,0872826b-9bd9-47fe-a508-20aea5874254,Investment,Investment Account,USD,36565,dormant,2026-02-20T10:56:27.100Z
d676ade1-43bf-49ec-a233-5440cdae6c82,0872826b-9bd9-47fe-a508-20aea5874254,Savings,Savings Account,USD,44279,active,2026-02-20T10:56:27.100Z
4b276f31-732c-4a61-b179-ac1df0e5240d,5d79bb70-1a45-4aff-b500-36577212197a,Checking,Checking Account,USD,18606,active,2026-02-20T10:56:27.100Z
a5dad5d1-2b9c-422d-8ed4-9b429d91925e,5d79bb70-1a45-4aff-b500-36577212197a,Checking,Checking Account,USD,22501,dormant,2026-02-20T10:56:27.100Z
ea77b256-d96f-4628-9042-f6844c147b6f,5d79bb70-1a45-4aff-b500-36577212197a,Savings,Savings Account,USD,5723,active,2026-02-20T10:56:27.100Z
8f9d4285-7940-4c09-b115-1a8af9661bf5,eed279d4-986c-4c4e-a1e5-5795915635b9,Investment,Investment Account,USD,1975848,active,2026-02-20T10:56:27.100Z
eecdba7f-73f1-4795-b4fe-c3ffeb18369d,d11dddfb-831b-4770-b0e9-3a190302896e,Investment,Investment Account,USD,27637,dormant,2026-02-20T10:56:27.100Z
87c23296-86a9-464e-9c49-145be0367104,d11dddfb-831b-4770-b0e9-3a190302896e,Mortgage,Mortgage Account,USD,-70633,active,2026-02-20T10:56:27.100Z
36b5c1cf-424b-473d-8390-2adb0d7ad66c,d11dddfb-831b-4770-b0e9-3a190302896e,Savings,Savings Account,USD,6071,active,2026-02-20T10:56:27.100Z
2a4c0c5a-131f-445d-b00e-a03c900f30fe,d11dddfb-831b-4770-b0e9-3a190302896e,Investment,Investment Account,USD,4003,dormant,2026-02-20T10:56:27.100Z
b557bc59-84d9-4252-be32-22ad77e5d501,0056b978-2a63-4d7e-a378-e0325640e8c9,Investment,Investment Account,USD,43882,active,2026-02-20T10:56:27.100Z
86adbfcf-feb8-42bc-85fc-d2863af5c8b9,0056b978-2a63-4d7e-a378-e0325640e8c9,Investment,Investment Account,USD,12326,active,2026-02-20T10:56:27.100Z
68775ba2-2ea8-40e6-8b3b-284969b7f5b3,e0fe3fbb-b12b-4fa0-a97c-cfdec126f531,Mortgage,Mortgage Account,USD,-135169,active,2026-02-20T10:56:27.100Z
96161743-b96c-4f0b-8952-d7a06a6cb562,e0fe3fbb-b12b-4fa0-a97c-cfdec126f531,Checking,Checking Account,USD,21914,dormant,2026-02-20T10:56:27.100Z
5e6d3a6e-8a70-4a96-8018-c0c8b9fe7ef9,e0fe3fbb-b12b-4fa0-a97c-cfdec126f531,Savings,Savings Account,USD,25364,active,2026-02-20T10:56:27.100Z
63eff31d-267f-4fbc-bd6c-813703158296,e0fe3fbb-b12b-4fa0-a97c-cfdec126f531,Investment,Investment Account,USD,45925,dormant,2026-02-20T10:56:27.100Z
eda2f736-f8dc-4d4a-a09c-ef37f0babdd2,576a81c1-16c2-4027-9500-bba9c29ed610,Investment,Investment Account,USD,23405,active,2026-02-20T10:56:27.100Z
f2fd48ae-a620-4b93-b991-c36c8db87d2a,aa2dfbce-d0ea-4866-bfa7-a14bd931af0e,Mortgage,Mortgage Account,USD,-26568,dormant,2026-02-20T10:56:27.100Z
5f68d4c7-da4d-42a3-9724-d991e2b0aa36,aa2dfbce-d0ea-4866-bfa7-a14bd931af0e,Investment,Investment Account,USD,2384455,active,2026-02-20T10:56:27.100Z
3e373afb-1749-4273-b4da-d3d7422a4f92,aa2dfbce-d0ea-4866-bfa7-a14bd931af0e,Credit Card,Credit Card Account,USD,-235045,active,2026-02-20T10:56:27.100Z
34888193-8090-4131-ad5a-c2c06b6a1438,aa2dfbce-d0ea-4866-bfa7-a14bd931af0e,Mortgage,Mortgage Account,USD,-302835,dormant,2026-02-20T10:56:27.100Z
a6baf20d-d332-452b-8f0b-1e935ca53fb0,d082233a-af3c-4b7b-a644-e8e60311edd1,Credit Card,Credit Card Account,USD,-203665,active,2026-02-20T10:56:27.100Z
e037d451-824d-47aa-9b0a-c7917556ff5e,d082233a-af3c-4b7b-a644-e8e60311edd1,Mortgage,Mortgage Account,USD,-163119,dormant,2026-02-20T10:56:27.100Z
b0796cbb-4714-4210-865c-71f90143ccdd,d082233a-af3c-4b7b-a644-e8e60311edd1,Credit Card,Credit Card Account,USD,-362134,active,2026-02-20T10:56:27.100Z
15031ff2-3667-498b-8650-ad9e86af9a9a,228d0852-d326-4650-8c1c-4571e46febab,Mortgage,Mortgage Account,USD,-274577,dormant,2026-02-20T10:56:27.100Z
aebaa253-01e8-46d5-b606-6d9aad7ff529,228d0852-d326-4650-8c1c-4571e46febab,Mortgage,Mortgage Account,USD,-457989,active,2026-02-20T10:56:27.100Z
7b85c4f0-50ff-4560-816f-99441df10b45,228d0852-d326-4650-8c1c-4571e46febab,Investment,Investment Account,USD,20564,active,2026-02-20T10:56:27.100Z
73f41386-7d19-44dd-afab-b14cc5d68456,228d0852-d326-4650-8c1c-4571e46febab,Checking,Checking Account,USD,18574,active,2026-02-20T10:56:27.100Z
4ef39cd4-23b4-4a3c-9571-844d82bf457f,33c4e01f-ad0e-4593-98f8-9114db0d981e,Investment,Investment Account,USD,21325,active,2026-02-20T10:56:27.100Z
cf3338da-de71-4e34-be43-5c2358415ec0,33c4e01f-ad0e-4593-98f8-9114db0d981e,Savings,Savings Account,USD,20521,dormant,2026-02-20T10:56:27.100Z
5cbfc120-0d84-4489-9d31-8d6129670c1f,33c4e01f-ad0e-4593-98f8-9114db0d981e,Investment,Investment Account,USD,40676,dormant,2026-02-20T10:56:27.100Z
61918a14-7f44-46bf-8bd1-b3b0f8f260f6,33c4e01f-ad0e-4593-98f8-9114db0d981e,Credit Card,Credit Card Account,USD,-10468,dormant,2026-02-20T10:56:27.100Z
48d1e2c5-10d4-461f-8004-96fad7c9368b,97c430ad-49e4-42e4-a76f-8ebbcfe3655f,Savings,Savings Account,USD,45521,dormant,2026-02-20T10:56:27.100Z
752ebc8d-61c4-4f4c-8d8e-11bc81fefdf5,97c430ad-49e4-42e4-a76f-8ebbcfe3655f,Checking,Checking Account,USD,33422,dormant,2026-02-20T10:56:27.100Z
82007c28-f767-429f-9c04-ee86763b4b1d,97c430ad-49e4-42e4-a76f-8ebbcfe3655f,Credit Card,Credit Card Account,USD,-466715,active,2026-02-20T10:56:27.100Z
2eb8bf47-f8b8-4cff-a10a-35cf25325221,97c430ad-49e4-42e4-a76f-8ebbcfe3655f,Investment,Investment Account,USD,47596,active,2026-02-20T10:56:27.100Z
ce5ef2dd-f6de-4147-a7c0-36e7f9b55e15,234601dc-fd6a-43e4-944d-2e33f68771d3,Savings,Savings Account,USD,22881,dormant,2026-02-20T10:56:27.100Z
2a437a4f-92f3-4193-b529-a7e3787127d3,234601dc-fd6a-43e4-944d-2e33f68771d3,Mortgage,Mortgage Account,USD,-231904,dormant,2026-02-20T10:56:27.100Z
6a650299-f59e-4028-a06d-31dfdb4267eb,234601dc-fd6a-43e4-944d-2e33f68771d3,Checking,Checking Account,USD,722,dormant,2026-02-20T10:56:27.100Z
222527df-13ac-4e9b-b0e9-3848cebfca15,234601dc-fd6a-43e4-944d-2e33f68771d3,Credit Card,Credit Card Account,USD,-28610,active,2026-02-20T10:56:27.100Z
f2a7cb71-f59b-4697-870d-c952ecdce605,2cefcdbc-3367-41b8-a352-0b7118ed85ca,Credit Card,Credit Card Account,USD,-228466,dormant,2026-02-20T10:56:27.100Z
7333af8b-5cd1-4cee-b126-1e7f22f024fb,2cefcdbc-3367-41b8-a352-0b7118ed85ca,Investment,Investment Account,USD,42828,dormant,2026-02-20T10:56:27.100Z
3a7577a7-dd5b-452b-9b61-a8962ba06ac4,2cefcdbc-3367-41b8-a352-0b7118ed85ca,Savings,Savings Account,USD,41425,active,2026-02-20T10:56:27.100Z
a934bfdd-8bc4-46f2-a79c-af6026d30edc,2cefcdbc-3367-41b8-a352-0b7118ed85ca,Investment,Investment Account,USD,39399,dormant,2026-02-20T10:56:27.100Z
aa60f539-5757-48f3-a4f0-0bf42ef2318b,e8152a0a-f812-432e-9c22-2bb3603b3d41,Checking,Checking Account,USD,41237,active,2026-02-20T10:56:27.100Z
a0a5908c-c9dd-4036-96eb-f3a424f21811,e8152a0a-f812-432e-9c22-2bb3603b3d41,Mortgage,Mortgage Account,USD,-305046,active,2026-02-20T10:56:27.100Z
ef66bedd-0624-438d-b706-daca5b8934b4,e8152a0a-f812-432e-9c22-2bb3603b3d41,Mortgage,Mortgage Account,USD,-359009,active,2026-02-20T10:56:27.100Z
5ff47612-ac4b-4051-a825-b850dde87927,e8152a0a-f812-432e-9c22-2bb3603b3d41,Credit Card,Credit Card Account,USD,-165235,active,2026-02-20T10:56:27.100Z
c727be15-7be6-4546-b4c8-4ccea4c1ac22,55f03d30-c25c-4f1f-beda-f6e08b37ff1b,Mortgage,Mortgage Account,USD,-315691,dormant,2026-02-20T10:56:27.100Z
3780f813-0f3b-49ed-9b31-9a9d809f1eb9,a45bbff0-8e8c-46b7-85bd-fe409fb02a97,Credit Card,Credit Card Account,USD,-263010,dormant,2026-02-20T10:56:27.100Z
d2308ef3-1879-46a6-bcde-8bfa5f8ddf44,5c851ca5-0e92-4b59-beae-ca75d136983c,Checking,Checking Account,USD,11714,dormant,2026-02-20T10:56:27.100Z
a020bdc1-37fa-4aa8-bd8c-1c59d3b963fc,5c851ca5-0e92-4b59-beae-ca75d136983c,Checking,Checking Account,USD,28089,active,2026-02-20T10:56:27.100Z
2fdac82a-3df7-4462-bccc-bf503ceb1af7,5c851ca5-0e92-4b59-beae-ca75d136983c,Investment,Investment Account,USD,46402,dormant,2026-02-20T10:56:27.100Z
7506be7c-e5d0-43c3-8749-d02915aa5ed2,e683495b-6ebd-42a1-9f0f-c6932e7f1b3b,Checking,Checking Account,USD,3499810,dormant,2026-02-20T10:56:27.100Z
dbb3024c-2ec4-4311-89fb-ab6178a503f0,665420c3-afda-458c-b6c5-0b7203d2fef2,Mortgage,Mortgage Account,USD,-238470,dormant,2026-02-20T10:56:27.100Z
39cfeb17-6f5c-4ec7-b460-d70dd84d79cc,665420c3-afda-458c-b6c5-0b7203d2fef2,Savings,Savings Account,USD,38430,active,2026-02-20T10:56:27.100Z
edd122d0-e72e-4324-b6bd-c07782448dc8,665420c3-afda-458c-b6c5-0b7203d2fef2,Investment,Investment Account,USD,29658,dormant,2026-02-20T10:56:27.100Z
062d78e8-a65d-44b5-9e5f-e098a188708b,a67883e5-a312-40ff-a1d1-7c27a2192dec,Mortgage,Mortgage Account,USD,-232592,dormant,2026-02-20T10:56:27.100Z
b2e823b3-adb3-4597-9211-9767dd79370d,a67883e5-a312-40ff-a1d1-7c27a2192dec,Savings,Savings Account,USD,18379,active,2026-02-20T10:56:27.100Z
88026f19-22fe-47b4-bcc5-64d404e52846,a67883e5-a312-40ff-a1d1-7c27a2192dec,Investment,Investment Account,USD,28771,dormant,2026-02-20T10:56:27.100Z
f72fca5e-28a0-4af2-b91b-89a8a130d674,a67883e5-a312-40ff-a1d1-7c27a2192dec,Checking,Checking Account,USD,10555,dormant,2026-02-20T10:56:27.100Z
ff9ac312-ccc1-4272-99ba-05d3d7a81f36,fa855a84-22b6-46d2-ac4e-aa69ff9e1f9f,Checking,Checking Account,USD,33384,active,2026-02-20T10:56:27.100Z
3fc54c29-55fb-44bb-9fc3-ad67a5e7ce91,fa855a84-22b6-46d2-ac4e-aa69ff9e1f9f,Mortgage,Mortgage Account,USD,-103669,active,2026-02-20T10:56:27.100Z
bc245870-9812-49bb-b984-6efed87265d1,fa855a84-22b6-46d2-ac4e-aa69ff9e1f9f,Investment,Investment Account,USD,32826,dormant,2026-02-20T10:56:27.100Z
804b9ed4-0e21-4ded-9d5f-f26f9ffa91a4,c47109c7-52d9-4417-9a39-2c9ec07472a8,Savings,Savings Account,USD,35322,dormant,2026-02-20T10:56:27.100Z
6b8fb4bb-85d4-42cc-949e-b25e022b3fd4,c47109c7-52d9-4417-9a39-2c9ec07472a8,Checking,Checking Account,USD,40144,dormant,2026-02-20T10:56:27.100Z
de78ff60-ab0b-4f71-9c27-782df21b7704,0199ea43-f860-47bf-a862-9cfa4b468655,Mortgage,Mortgage Account,USD,-366574,active,2026-02-20T10:56:27.100Z
61271146-1276-4693-b9a2-b7f6b65a88d7,4e008ec3-33d4-42be-bd7c-70964c4275ad,Savings,Savings Account,USD,5878,active,2026-02-20T10:56:27.100Z
9c7ebd6a-20c7-4241-9836-debebd00ef20,4e008ec3-33d4-42be-bd7c-70964c4275ad,Credit Card,Credit Card Account,USD,-472176,dormant,2026-02-20T10:56:27.100Z
464605bb-6f15-4ac6-8df8-117c6a12514f,bff2c5a7-1df6-4b5d-8781-9f783c83156f,Investment,Investment Account,USD,10799,dormant,2026-02-20T10:56:27.100Z
b83e2c31-6028-44cb-b0c4-dbdb11a62b91,bff2c5a7-1df6-4b5d-8781-9f783c83156f,Savings,Savings Account,USD,13718,active,2026-02-20T10:56:27.100Z
9f131fc9-8ff8-4397-9346-329d2cdef8ce,bff2c5a7-1df6-4b5d-8781-9f783c83156f,Mortgage,Mortgage Account,USD,-38749,dormant,2026-02-20T10:56:27.100Z
f6467b6b-acd4-4d01-8d21-0d460a346f80,bff2c5a7-1df6-4b5d-8781-9f783c83156f,Checking,Checking Account,USD,18078,active,2026-02-20T10:56:27.100Z
9cef5248-023f-4557-8b76-c56b1c10cb02,6480c3aa-2952-467f-9696-1d6b751d562d,Credit Card,Credit Card Account,USD,-34300,dormant,2026-02-20T10:56:27.100Z
e022e215-35c7-4729-88e2-80d279119bbe,70665dc0-fe63-4729-a837-7bf6731bfab3,Savings,Savings Account,USD,31873,dormant,2026-02-20T10:56:27.100Z
2432defe-1a21-4d6d-b8d2-9e2c4501b2fc,70665dc0-fe63-4729-a837-7bf6731bfab3,Investment,Investment Account,USD,47645,active,2026-02-20T10:56:27.100Z
85c1b8bb-378c-410c-86ad-003e33916340,70665dc0-fe63-4729-a837-7bf6731bfab3,Mortgage,Mortgage Account,USD,-497288,active,2026-02-20T10:56:27.100Z
1ad9d3cd-cd81-4300-ac3a-b70d647a2c12,37153e03-f287-4b1c-bd32-194345074795,Savings,Savings Account,USD,8713,dormant,2026-02-20T10:56:27.100Z
01c2729d-27f4-403b-99ec-d59100321975,37153e03-f287-4b1c-bd32-194345074795,Credit Card,Credit Card Account,USD,-189322,active,2026-02-20T10:56:27.100Z
d2d9f634-fb64-45a9-af9a-a07abf1cad73,efa22f37-2988-4f30-84d5-0de14c7f9c98,Investment,Investment Account,USD,4257440,active,2026-02-20T10:56:27.100Z
6e0d59b8-cb46-4668-8db7-118b7229e565,efa22f37-2988-4f30-84d5-0de14c7f9c98,Credit Card,Credit Card Account,USD,-53264,active,2026-02-20T10:56:27.100Z
4a10369e-ea7a-4df2-932b-80a5b927af30,efa22f37-2988-4f30-84d5-0de14c7f9c98,Mortgage,Mortgage Account,USD,-494442,dormant,2026-02-20T10:56:27.100Z
60f664ec-eb81-412b-8cd3-361307bf929c,5baa6937-5471-45cf-aede-e44f67c973f9,Investment,Investment Account,USD,14510,dormant,2026-02-20T10:56:27.100Z
83809302-1d5a-4012-96bb-d67dcc5dc7e1,5baa6937-5471-45cf-aede-e44f67c973f9,Savings,Savings Account,USD,34015,dormant,2026-02-20T10:56:27.100Z
098e2dc7-63e0-466c-be38-7a28b8d62d42,5baa6937-5471-45cf-aede-e44f67c973f9,Credit Card,Credit Card Account,USD,-201945,dormant,2026-02-20T10:56:27.100Z
461d5b6a-d4b8-4616-8a70-9fbcbf3dbe26,5baa6937-5471-45cf-aede-e44f67c973f9,Checking,Checking Account,USD,20718,dormant,2026-02-20T10:56:27.100Z
e5f443af-2aec-48ca-aa45-f8b0bb569044,7ff75645-4e88-4628-a703-3591d0ec281a,Investment,Investment Account,USD,31147,active,2026-02-20T10:56:27.100Z
dded6970-0c2e-4be9-8138-da3be9fb051e,7ff75645-4e88-4628-a703-3591d0ec281a,Credit Card,Credit Card Account,USD,-373448,active,2026-02-20T10:56:27.100Z
e463b8b5-2ca8-4c41-b50e-28541da006dc,dd7732ad-47ae-41fa-8845-dafd1666ee9c,Credit Card,Credit Card Account,USD,-477237,active,2026-02-20T10:56:27.100Z
de0f41e4-73f1-4750-a22d-5e56e43c3d27,dd7732ad-47ae-41fa-8845-dafd1666ee9c,Mortgage,Mortgage Account,USD,-48338,dormant,2026-02-20T10:56:27.100Z
89fd6485-951c-40b2-a9f3-e42f1500acd2,dd7732ad-47ae-41fa-8845-dafd1666ee9c,Credit Card,Credit Card Account,USD,-49099,active,2026-02-20T10:56:27.100Z
6a75a650-2fe4-42b0-a2a8-a3d13628a097,dd7732ad-47ae-41fa-8845-dafd1666ee9c,Credit Card,Credit Card Account,USD,-214730,dormant,2026-02-20T10:56:27.100Z
891c6527-3de0-4cb1-ae68-c8db2ce32f64,f91f0650-0c39-4e4c-bee0-4c0330d65602,Mortgage,Mortgage Account,USD,-234037,dormant,2026-02-20T10:56:27.100Z
d528f308-316d-4871-bc6a-c001af4d2dff,f91f0650-0c39-4e4c-bee0-4c0330d65602,Checking,Checking Account,USD,4280880,active,2026-02-20T10:56:27.100Z
d93dcb2f-0696-4783-b3d5-3996c8657f3b,f91f0650-0c39-4e4c-bee0-4c0330d65602,Savings,Savings Account,USD,1603284,active,2026-02-20T10:56:27.100Z
4a2c4f04-f927-4a19-a20f-97900b4a91fe,f91f0650-0c39-4e4c-bee0-4c0330d65602,Checking,Checking Account,USD,2045917,active,2026-02-20T10:56:27.100Z
